Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,ATR,BB_Upper,BB_Middle,BB_Lower
13-09-2023,172.9424744,176.0099882,172.7141369,175.2257277,84267900,171.66327973,170.27101902390936,17.583824980511725,207.0517540423821,171.66327973,136.2748054176179
13-10-2023,177.5487213,180.6062984,176.8438805,180.1000145,51427100,171.217727665,170.9641335263942,16.875253481903744,206.070138643553,171.217727665,136.36531668644702
13-11-2023,183.6970978,184.9197528,183.1106226,184.7110146,43627500,171.57776261,172.17679679054712,16.196380483196332,206.78779118373592,171.57776261,136.3677340362641
13-12-2023,196.7785797,196.8183343,193.6871396,193.9256976,70404200,172.51394272500002,174.51982373430454,15.976727341539453,209.3224438279515,172.51394272500002,135.70544162204854
14-02-2023,151.6704407,152.234757,149.353807,150.6012216,61707600,171.17287446,172.3436920167517,18.223016295715208,208.95402376155963,171.17287446,133.39172515844038
14-03-2023,151.0665283,151.8684388,148.6013983,149.7696099,73695900,169.12484741999998,170.31729547229918,17.15473231030698,206.60165528679948,169.12484741999998,131.64803955320048
14-04-2023,163.5605316,164.6594499,162.1844101,162.9467115,49386500,170.70904084,169.67379415112782,16.900317259570766,204.22290855604624,170.70904084,137.19517312395377
14-06-2023,182.3653412,182.8015532,180.4519746,181.7903358,57462900,171.902229315,170.88251291768708,17.067510426744285,205.2916579024564,171.902229315,138.5128007275436
14-07-2023,189.047287,189.5330562,187.9964209,188.591243,41573900,172.80042572500003,172.61249140171688,16.36038218197684,207.00983093838295,172.80042572500003,138.5910205116171
14-08-2023,178.1542511,178.3825734,176.0198855,176.6750869,43675600,172.5978035,173.1402780396486,16.12231213326421,206.62949885339236,172.5978035,138.56610814660763
14-09-2023,174.461319,174.8187002,172.3170315,172.7339738,60895800,171.91410904499998,173.26609146444395,15.38766266660248,205.21123933963415,171.91410904499998,138.6169787503658
14-11-2023,186.3213501,186.9873497,185.1881543,186.5797929,60108400,172.479312905,174.50944942973499,15.183260383273732,206.34683212364942,172.479312905,138.61179368635058
14-12-2023,196.9276581,198.4286408,194.9892989,196.8381989,66831600,173.35593644,176.64451692214118,14.963548263039895,208.76657658227617,173.35593644,137.94529629772381
15-02-2023,153.7791748,153.9474757,151.3536388,151.5813383,65573800,171.3674965,174.46686529146106,17.15001047996562,206.48450246624867,171.3674965,136.2504905337513
15-03-2023,151.4625397,151.7199384,148.4231836,149.680508,77167900,172.28006668999998,172.27597713989334,16.307580531396646,204.18512680311315,172.28006668999998,140.37500657688682
15-05-2023,170.5876923,171.717871,169.992855,171.6682987,37266700,173.19375229999997,172.11518810752253,16.58956272915403,203.77867470822244,173.19375229999997,142.6088298917775
15-06-2023,184.4075775,184.9131937,182.1967925,182.3752497,65433200,174.96574708,173.28589185918705,16.427844062785883,203.7866959615632,174.96574708,146.1447981984368
15-08-2023,176.1588898,178.1741185,175.7618062,177.5784931,43622600,175.57834015999998,173.55951071069305,15.871981722586893,203.95036297409814,175.57834015999998,147.20631734590182
15-09-2023,173.7366333,175.2157976,172.5553044,175.1959389,109205100,175.17863084,173.5763795287223,14.99566769954497,203.41761779660555,175.17863084,146.93964388339447
15-11-2023,186.8879547,188.3690679,186.6593316,186.7289211,53790500,175.07810212,174.8441485926535,14.969722478148901,203.13473220345588,175.07810212,147.02147203654414
15-12-2023,196.3908997,197.2159328,195.8242942,196.3511299,128256700,176.250523385,176.8962201266865,14.638169308281121,205.77358373000672,176.250523385,146.7274630399933
16-02-2023,152.1753693,154.7692064,151.8189629,151.977354,68167900,174.981855785,174.54185338128778,16.776295557689615,206.29892090125486,174.981855785,143.66479066874513
16-03-2023,154.2939758,154.8978861,150.1260025,150.6408149,76161100,173.511699685,172.6134840878318,15.918837560711784,205.7997736232365,173.511699685,141.2236257467635
16-05-2023,170.5876923,171.6484668,170.320014,170.5083796,42110300,172.202155315,172.42055153660974,16.021384234946655,202.6833054823421,172.202155315,141.7210051476579
16-06-2023,183.3269653,185.3791401,182.6825709,185.1213703,101235600,173.784981545,173.45925760931357,15.933531632450467,203.10257316608414,173.784981545,144.46738992391585
16-08-2023,175.2852936,177.240946,175.2157956,175.8412166,46964900,174.99591981,173.63316579890275,15.374791494418291,202.39811417865457,174.99591981,147.59372544134544
16-10-2023,177.4196472,177.7770285,175.2257204,175.4639796,52517000,175.68887559,173.99378307519774,14.458828394816985,202.59576644633842,175.68887559,148.7819847336616
16-11-2023,188.5778198,189.8203598,187.5241331,188.4386559,54412900,175.99949952000003,175.38273895375033,14.311820123758627,203.3473470516203,175.99949952000003,148.65165198837977
17-01-2023,134.3776093,135.7120843,132.5884145,133.2803662,63646600,173.26601563499997,171.477488510536,17.28879049349015,205.3665518530607,173.26601563499997,141.16547941693923
17-02-2023,151.0269623,151.4724665,149.3439379,150.8289621,59144100,171.90965119499998,169.52981934762784,17.274938115383712,205.33451704313438,171.90965119499998,138.48478534686558
17-03-2023,153.4524841,155.1751175,152.7396714,154.5217033,98944600,170.85920945,167.99864456213948,16.337310764284876,205.20508470809125,170.85920945,136.51333419190877
17-04-2023,163.5803375,163.7387437,162.3923214,163.4417359,41516200,169.72215882,167.57785341336427,15.905092823978814,203.44527325773328,169.72215882,135.99904438226673
17-05-2023,171.2023468,171.4402696,168.9518977,170.2307933,57951600,168.435893255,167.92304325971054,15.330438486551754,199.78937606061584,168.435893255,137.08241044938416
17-07-2023,192.3188324,192.6459913,190.1576047,190.2468257,50520200,170.36287613500002,170.2464517492619,15.767096058940917,202.60109738291817,170.36287613500002,138.12465488708187
17-08-2023,172.7339935,176.2184497,172.2177728,175.8511466,66062900,171.42644882500002,170.48336048742743,16.07666488330228,202.4821738656837,171.42644882500002,140.37072378431634
17-10-2023,175.8610687,177.1218326,173.5281762,175.3647067,57549400,171.69011764500002,170.99552317433913,15.241748755923544,202.80237312417557,171.69011764500002,140.57786216582446
17-11-2023,188.5579071,189.2437915,187.4445963,189.1145625,50922700,171.897634125,172.66813116725922,15.108961187643288,203.39934671067599,171.897634125,140.395921539324
18-01-2023,133.6559906,137.0169072,133.4780516,135.2474869,69672800,169.772489165,168.95268920847263,17.96402506709734,205.3132535256546,169.772489165,134.2317248043454
18-04-2023,164.8079529,165.7385703,163.9961326,164.4416518,49923000,169.326055145,168.55795241718954,18.972493255161815,204.88073351963044,169.326055145,133.77137677036956
18-05-2023,173.5419922,173.7303578,171.0932694,171.5096494,65496700,168.65875702,169.0326228726953,18.254629801221686,203.36069888248463,168.65875702,133.95681515751536
18-07-2023,192.0610657,192.6559029,190.7623534,191.6843496,48353800,168.44226532,171.22580790386718,18.31600700827728,202.49746400079778,168.44226532,134.3870666392022
18-08-2023,173.2204437,173.8260061,170.7088528,171.0463754,61114200,169.49451904,171.4157732177846,18.532878857686047,202.76569909308375,169.49451904,136.22333898691625
18-09-2023,176.6751099,178.0748545,174.8882034,175.1959455,67257600,170.613575745,171.91666242561462,17.555845424994185,203.26419816709503,170.613575745,137.96295332290495
18-10-2023,174.5606079,176.2879534,173.8359235,174.3025051,54764400,170.81222152499998,172.16846675650848,16.504655494637458,203.50810784946813,170.81222152499998,138.11633520053184
18-12-2023,194.7209167,195.4565058,193.2298688,194.9197201,55751900,171.381919095,174.31631913207912,16.818315666449067,205.30424419073776,171.381919095,137.45959399926224
19-01-2023,133.7153015,134.6840338,132.2325415,132.5389762,58280400,169.30341948999998,170.4495555480716,20.08046277598842,206.9086192258519,169.30341948999998,131.69821975414806
19-04-2023,165.9563751,166.4810824,163.8872303,164.1446442,47720200,168.730255885,170.02163360063622,20.986556927703532,206.17224958034888,168.730255885,131.2882621896511
19-05-2023,173.651062,174.8704618,173.432956,174.8704618,55772400,167.983917995,170.36729344819466,20.124237625724707,204.3945279705364,167.983917995,131.57330801946364
19-07-2023,193.419281,196.5223068,190.9903749,191.4365104,80507300,170.93600158,172.56272083408086,20.320452423887225,205.495921577561,170.93600158,136.376081582439
19-09-2023,177.7671051,178.3230282,175.841218,176.2283798,51826900,172.27300872,173.05837647845414,20.124567465038144,205.69899477752486,172.27300872,138.84702266247515
19-10-2023,174.1833649,176.5460378,173.9153251,174.7591315,59302900,173.30955276,173.16551823288705,18.962225503249705,205.60330312261496,173.30955276,141.01580239738504
19-12-2023,195.7646484,195.7745833,194.7209119,194.9893048,40714100,174.91876830500001,175.31781634404066,19.15001071016044,208.30203884470356,174.91876830500001,141.53549776529647
20-01-2023,136.2854156,136.4337007,132.6773722,133.7251869,80223600,173.172921745,171.6004448446082,22.28838681657755,210.56270192044374,173.172921745,135.78314156955625
20-03-2023,155.8284912,156.2443112,152.6109396,153.5217675,73641400,171.348404685,170.0983540213122,22.121994586822012,208.382617067381,171.348404685,134.31419230261898
20-04-2023,164.986145,166.1939656,163.9070313,164.4317385,52456400,170.96101226000002,169.6114769716634,21.282243144906154,208.0911118236497,170.96101226000002,133.83091269635034
20-06-2023,183.4161987,184.4968203,182.8213766,182.8213766,49799100,171.33876876,170.92621237436214,21.155702584555716,208.81272927849022,171.33876876,133.86480824150976
20-07-2023,191.4662476,194.7774708,190.84167,193.4093543,59581200,171.484185785,172.88240620537528,20.45610040708745,209.24575975051738,171.484185785,133.7226118194826
20-09-2023,174.21315,178.3925098,174.1237933,177.9557088,58436200,173.51204375499998,173.00914370962525,20.23369711372406,207.04982268434662,173.51204375499998,139.97426482565334
20-10-2023,171.6221466,174.1436591,171.3838874,174.0344589,64189300,173.85275344,172.87704874680378,18.99052321988663,207.1676207800449,173.85275344,140.53788609995507
20-11-2023,190.3074188,190.7646802,188.7467965,188.7567314,46505100,174.69102477,174.5370839899653,19.00138110418044,208.76743124876845,174.69102477,140.61461829123158
20-12-2023,193.6672516,196.5002336,193.6672516,195.7248899,52242800,174.771334065,176.35900471473053,18.086483511024692,209.01825294441954,174.771334065,140.52441518558044
21-02-2023,146.9975586,149.7894107,146.9282653,148.7003872,58867200,173.46018981,173.5626765133276,20.13309085309436,209.7888358656276,173.46018981,137.13154375437242
21-03-2023,157.689743,157.8085401,154.9770938,155.7493202,73938300,172.510921465,172.05096855967736,19.467225899301905,209.4411304943594,172.510921465,135.58071243564058
21-04-2023,163.3724518,164.7881675,162.8477445,163.4021511,58337300,171.95151366,171.2244431539938,18.583740085066058,209.07900580867954,171.95151366,134.82402151132044
21-06-2023,182.3752594,183.8127652,181.0170512,183.3071489,49515700,171.334230795,172.28642565361343,18.716352464704194,207.31989839752495,171.334230795,135.34856319247504
21-07-2023,190.286499,193.2903953,189.5826088,192.4278949,71917800,174.16279067,174.0007183532693,18.159122710082464,206.59373568700465,174.16279067,141.73184565299533
21-08-2023,174.5606079,174.8485064,172.4758963,173.7962212,46311900,174.59300231,174.05404116724367,18.134228423648004,206.80462236990078,174.59300231,142.38138225009922
21-09-2023,172.6644897,175.0172561,172.5950069,173.279989,63047900,174.543673695,173.9217029322681,17.011944193387432,206.7639330903282,174.543673695,142.32341429967178
21-11-2023,189.502243,190.376996,188.6076204,190.2676519,38134500,174.347821795,175.4055638910997,17.06198434385976,206.15168527947753,174.347821795,142.54395831052244
21-12-2023,193.5181274,195.9038132,192.3451771,194.9296661,46482500,175.13537291,177.13056993956639,16.30052619072692,208.00126114138942,175.13537291,142.26948467861058
22-02-2023,147.4232635,148.4528734,145.6907358,147.3836545,51011300,173.79736784,174.3013026596077,18.55244514853214,208.81759794645336,173.79736784,138.77713773354662
22-03-2023,156.2541962,160.5211619,156.2343916,157.7095206,75701800,171.82184522999998,172.58253061583554,18.16283466649413,206.11245691273626,171.82184522999998,137.5312335472637
22-05-2023,172.6993103,173.2049265,171.9557714,172.4812043,43570900,173.642539965,172.59365249051788,18.07625578317312,203.81160947541423,173.642539965,143.47347045458577
22-06-2023,185.3890533,185.4386256,182.0877384,182.1571427,51245300,175.12056807000002,173.81226209142093,17.695045748660753,204.5410122412397,175.12056807000002,145.70012389876032
22-08-2023,175.9404602,176.3871829,174.967595,175.771699,42084200,175.66828383,174.01494762557132,17.17550378804213,204.71919953754076,175.66828383,146.61736812245925
22-09-2023,173.518219,175.7915654,172.7836129,173.399097,56725400,175.17338484500002,173.96764013742168,16.174171181753405,204.01596659860365,175.17338484500002,146.33080309139638
22-11-2023,190.1682434,191.7785703,189.6911123,190.347177,39617700,175.10848463500002,175.5105547338577,16.323184047342448,203.8096232070239,175.10848463500002,146.40734606297616
22-12-2023,192.4445801,194.2437754,191.8183351,194.0151371,37122800,176.02005614,177.12331905444267,15.44835175824656,205.6912411730956,176.02005614,146.34887110690443
23-01-2023,139.4881744,141.6727808,136.3150614,136.5325341,81760300,174.41335752999998,173.53901956354338,18.354149396943235,208.07491801972415,174.41335752999998,140.75179704027582
23-02-2023,147.9083557,148.838973,145.769933,148.591469,48394200,172.293404375,171.09800395749164,17.71105291144729,207.0079926162069,172.293404375,137.57881613379308
23-03-2023,157.3432312,159.9370833,156.1057112,157.2442387,67622100,170.477203355,169.7880255996353,17.3051725320582,204.318621155224,170.477203355,136.635785554776
23-05-2023,170.082077,171.8864057,169.8044903,171.6385594,50747300,171.631429275,169.81603049490812,17.10788695833976,203.72013585901175,171.631429275,139.54272269098823
23-06-2023,185.0718079,185.9442318,183.4161962,183.9515527,53079300,173.00053252,171.26896167634544,17.01890608988692,204.92923352288278,173.00053252,141.07183151711723
23-08-2023,179.8021851,180.2290643,177.0324915,177.2211115,52722800,173.822019185,172.0816496214554,16.377506826323568,205.56245229896413,173.822019185,142.08158607103584
23-10-2023,171.741272,172.7439179,168.6936017,169.6664822,55980100,173.290319815,172.04923270512631,16.001155153014743,204.79521777573427,173.290319815,141.78542185426573
24-01-2023,140.891861,141.514625,138.6874952,138.6973748,66435100,170.820587915,169.08186397130476,17.21919955637083,204.29174412784235,170.820587915,137.34943170215766
24-02-2023,145.2452545,145.720458,144.2651332,145.6412549,55469600,169.35482024499998,166.81171068832336,16.334156516630056,204.5648526893882,169.35482024499998,134.14478780061177
24-03-2023,158.6500549,158.7391527,156.2740227,157.2739334,59196500,168.654098505,166.03441013705446,16.131280922585052,204.1295824163615,168.654098505,133.1786145936385
24-04-2023,163.6793365,163.9466451,162.2537112,163.3526295,41949600,167.36295318,165.81011740971596,15.357374442400408,201.56620389347154,167.36295318,133.15970246652847
24-05-2023,170.3596497,170.934655,169.0510289,169.6161107,45143500,166.20502929499997,166.24340619926681,14.778656160800379,198.29048735290627,166.20502929499997,134.11957123709368
