Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,ATR,BB_Upper,BB_Middle,BB_Lower,Z_Score,Z_Anomaly,IQR_Anomaly,LOF_Anomaly,Iso_Anomaly,Final_Anomaly
08-09-2023,176.8835754,178.9285998,176.4964136,177.0523519,65551300,174.88018570000003,172.68322490073146,14.57501337004683,201.1183279676168,174.88018570000003,148.64204343238325,0.31145873957758935,0,0,0,0,0
08-11-2023,181.5593109,182.115234,180.2687665,181.0232466,49340300,175.07484207000002,173.52856642447134,13.907630886472054,201.4501777301448,175.07484207000002,148.69950640985522,0.583771828384579,0,0,0,0,0
08-12-2023,194.5419922,194.8203199,192.5141586,193.0409943,53377300,175.29406204,175.52984506975977,13.861443608866905,202.23403632589063,175.29406204,148.35408775410937,1.3398783373604912,0,0,0,0,0
09-01-2023,128.6541443,131.8766859,128.397138,128.9704737,70790800,172.647811125,171.06549261549694,17.595972936804984,206.18745224491695,172.647811125,139.10817000508302,-2.49740531063331,0,0,1,1,1
09-02-2023,149.1359863,152.5562258,148.6911614,152.0125442,56007100,171.29468078500005,168.97696820449724,18.04640926274748,206.3035832296385,171.29468078500005,136.2857783403616,-1.3045504839484539,0,0,0,0,0
09-03-2023,149.0865021,152.9970622,148.7300957,152.0268507,53833600,169.8527092,167.08263809930702,17.06216335112266,206.0072671278963,169.8527092,133.69815127210367,-1.3074324252706586,0,0,0,0,0
09-05-2023,170.0550537,171.8073712,169.8867528,171.322273,45326900,168.79685058500002,167.36572529937305,17.466356618899614,203.60771869604216,168.79685058500002,133.98598247395785,-0.08623181330175086,0,0,0,0,0
09-06-2023,179.4010925,180.660141,179.0739336,179.9364339,48870700,170.12327880499998,168.51195074705177,16.976265953263926,204.42389208450612,170.12327880499998,135.82266552549382,0.45807799501353363,0,0,0,0,0
09-08-2023,176.654953,179.3713391,175.4851105,179.3118584,60378500,171.451705165,169.2874747711421,16.04338852803079,204.58342203665623,171.451705165,138.31998829334373,0.2981438564079856,0,0,0,0,0
09-10-2023,177.6876984,177.7472594,174.520906,175.5235519,42390800,171.521682735,170.08749606912855,15.127886018885732,204.69984368197092,171.521682735,138.34352178802908,0.35829056270161685,0,0,0,0,0
09-11-2023,181.0828094,182.7803592,180.4871689,181.6288107,53763500,171.12395629,171.13466876730678,14.411084217536752,203.6367385328255,171.12395629,138.6111740471745,0.5560205590310908,0,0,0,0,0
10-01-2023,129.227478,129.7513854,126.6474749,128.7628787,63896200,168.71986617,167.143507741849,17.269959237712698,205.83285235678912,168.71986617,131.60687998321086,-2.4640145701253977,0,0,1,1,1
10-02-2023,149.5023041,149.8290112,147.7301822,147.9677914,57450700,167.381578055,165.46339310929193,17.507928806447506,205.23230534558488,167.381578055,129.5308507644151,-1.2832162721216775,0,0,0,0,0
10-03-2023,147.0173645,149.4330058,146.1362509,148.7102984,68572400,165.70759124,163.70662847983556,16.4977948345584,204.04824173483195,165.70759124,127.36694074516804,-1.427938226127588,0,0,0,0,0
10-04-2023,160.4122772,160.4122772,158.4817492,159.8083669,47716900,164.07267608,163.39288073889884,16.276160396375655,200.33197829641196,164.07267608,127.81337386358808,-0.6478235144128276,0,0,0,0,0
10-05-2023,171.8271637,172.2924724,170.1837336,171.2925617,53724500,165.15533828,164.19614578281326,15.962162882348824,200.98046489989468,165.15533828,129.3302116601053,0.016975211091684927,0,0,0,0,0
10-07-2023,186.985199,188.3533157,185.4287167,187.6295934,59922200,166.93741073,166.3665318034977,16.00244781932391,203.3776788150589,166.93741073,130.49714264494108,0.8997735243813013,0,0,0,0,0
10-08-2023,176.4368286,179.1928783,176.0700209,177.9338148,54686900,167.17086410000002,167.32560768887888,15.63907141080077,203.79130193255844,167.17086410000002,130.5504262674416,0.2854403728366481,0,0,0,0,0
10-10-2023,177.092041,178.4123658,176.65524,176.8041577,43698000,167.074742885,168.25574419469993,14.663104681457858,203.5802394880552,167.074742885,130.5692462819448,0.323599698245161,0,0,0,0,0
10-11-2023,185.2875519,185.4565507,182.434685,182.8720615,66133400,167.42656631,169.8778211190142,14.213205039925157,204.4875340298004,167.42656631,130.36559859019962,0.8009031914667848,0,0,0,0,0
11-01-2023,131.9557343,131.9754935,128.9605609,129.7414743,69458900,165.180174255,166.26619380291763,17.221332608501932,205.01833686046763,165.180174255,125.34201164953237,-2.3051219424072285,0,0,1,0,0
11-04-2023,159.1945801,160.7390027,158.907467,160.7291079,47644200,164.061937715,165.59270678359215,18.047185165037508,203.24851235444345,164.061937715,124.87536307555656,-0.7187417386221133,0,0,0,0,0
11-05-2023,172.0152893,172.8468992,170.4510621,172.114297,49514700,162.93560257,166.20438130896434,17.73326616039197,199.7779358910919,162.93560257,126.09326924890816,0.027931575757665274,0,0,0,0,0
11-07-2023,186.4597626,187.6692539,184.9925165,187.5304606,46638100,165.82588348500002,168.13346524144393,17.58474462036397,200.4607816986781,165.82588348500002,131.19098527132195,0.8691723047324094,0,0,0,0,0
11-08-2023,176.4963989,177.3203617,175.2654308,176.0298326,51988100,167.19390411499998,168.92993511368738,17.128286561766547,201.2402210777875,167.19390411499998,133.14758715221245,0.28890972485498967,0,0,0,0,0
11-09-2023,178.0549774,178.9881404,176.0496707,178.7598181,58953100,168.64232787999998,169.79898676000286,16.114728214497507,201.9406304516385,168.64232787999998,135.34402530836147,0.3796807544573201,0,0,0,0,0
11-10-2023,178.491806,178.5414453,176.3078159,176.9034413,47551100,169.064165495,170.62687430666924,15.123221156319111,202.63600564798304,169.064165495,135.49232534201695,0.40512148893539923,0,0,0,0,0
11-12-2023,192.0270691,192.3352317,190.2775785,191.9574947,60943700,169.69546432500002,172.66498809651029,15.031807195153464,204.4742347865844,169.69546432500002,134.91669386341567,1.1934101555155066,0,0,0,0,0
12-01-2023,131.8766632,132.7168847,129.9293041,132.3412625,71379600,167.456549835,168.78038572541405,18.393661324071072,205.74332783509317,167.456549835,129.16977183490687,-2.3097270137326626,0,0,1,1,1
12-04-2023,158.5015717,160.4419946,158.1847593,159.6103848,50133100,166.4972435,167.801451056327,19.12020918663742,204.6718337602605,166.4972435,128.32265323973948,-0.7591022889511875,0,0,0,0,0
12-05-2023,171.0833588,172.5605131,169.5268767,172.1243012,45497800,165.99727097,168.1140136985816,18.758690059020463,203.6530566556033,165.99727097,128.34148528439667,-0.026343708421356454,0,0,0,0,0
12-06-2023,182.2066956,182.3058401,179.4109969,179.7084155,54274900,168.64623185,169.45617387966905,18.220389433376145,202.88123988243373,168.64623185,134.41122381756625,0.6214752714692829,0,0,0,0,0
12-07-2023,188.1352081,190.0485747,186.8464041,188.0459719,60750200,170.57787705,171.23512951970056,17.47906726670642,204.63337304376347,170.57787705,136.52238105623655,0.9667496247567712,0,0,0,0,0
12-09-2023,175.0172729,178.8194083,173.5480454,178.1840655,90370200,171.97787247,171.59533365115766,17.272502654798817,204.3021505819086,171.97787247,139.6535943580914,0.2027659791716144,0,0,0,0,0
12-10-2023,179.3951874,181.0133174,177.7373247,178.7598445,56743100,172.92701798,172.3381768653331,16.467041358027476,204.95054308301872,172.92701798,140.90349287698126,0.45773408419549955,0,0,0,0,0
12-12-2023,193.5479736,193.5579085,190.5758126,191.9276967,52696900,174.013058475,174.35815750672995,16.302447053882656,207.26348780223583,174.013058475,140.76262914776416,1.2819870654317005,0,0,0,0,0
13-01-2023,133.2111359,133.3693005,130.1467746,130.5125172,57809700,171.32435532,170.43939354418424,19.66664362146247,208.4185414281473,171.32435532,134.23016921185268,-2.2320078222032014,0,0,0,0,0
13-02-2023,152.3139801,152.7198752,149.4132251,149.4429244,62199000,170.118212895,168.7131636923572,19.655364741358007,208.028777668182,170.118212895,132.20764812181804,-1.1194653122385783,0,0,0,0,0
13-03-2023,148.9676819,151.6110223,146.2253338,146.3342362,84457100,168.71199494,166.8326416168946,18.68631342411815,207.55840098045945,168.71199494,129.8655888995406,-1.3143524693310338,0,0,0,0,0
13-04-2023,163.9070282,164.1446374,159.808363,160.016273,68445600,167.64296875500003,166.55401176766654,18.43564500096685,205.77615269879155,167.64296875500003,129.5097848112085,-0.4442905217058369,0,0,0,0,0
13-06-2023,181.7308197,182.5635796,180.8683194,181.2252187,54929100,170.131723025,167.9994220469364,18.45142402946922,204.97913174739637,170.131723025,135.28431430260363,0.5937604368260915,0,0,0,0,0
13-07-2023,188.8985291,189.5429385,188.1450817,188.8588803,41342300,171.616920475,169.9898131948472,17.691473655935702,207.0009992645171,171.616920475,136.2328416854829,1.0112051546431895,0,0,0,0,0
13-09-2023,172.9424744,176.0099882,172.7141369,175.2257277,84267900,171.66327973,170.27101902390936,17.583824980511725,207.0517540423821,171.66327973,136.2748054176179,0.08193048961342513,0,0,0,0,0
13-10-2023,177.5487213,180.6062984,176.8438805,180.1000145,51427100,171.217727665,170.9641335263942,16.875253481903744,206.070138643553,171.217727665,136.36531668644702,0.35019658831524886,0,0,0,0,0
13-11-2023,183.6970978,184.9197528,183.1106226,184.7110146,43627500,171.57776261,172.17679679054712,16.196380483196332,206.78779118373592,171.57776261,136.3677340362641,0.7082757388282116,0,0,0,0,0
13-12-2023,196.7785797,196.8183343,193.6871396,193.9256976,70404200,172.51394272500002,174.51982373430454,15.976727341539451,209.3224438279515,172.51394272500002,135.70544162204854,1.4701363578392157,0,0,1,1,1
14-02-2023,151.6704407,152.234757,149.353807,150.6012216,61707600,171.17287446,172.3436920167517,18.223016295715208,208.95402376155965,171.17287446,133.39172515844038,-1.1569448064877716,0,0,0,0,0
14-03-2023,151.0665283,151.8684388,148.6013983,149.7696099,73695900,169.12484741999998,170.31729547229918,17.15473231030698,206.60165528679948,169.12484741999998,131.64803955320048,-1.1921164390604109,0,0,0,0,0
14-04-2023,163.5605316,164.6594499,162.1844101,162.9467115,49386500,170.70904084,169.67379415112782,16.900317259570766,204.22290855604624,170.70904084,137.19517312395377,-0.46447035424921457,0,0,0,0,0
14-06-2023,182.3653412,182.8015532,180.4519746,181.7903358,57462900,171.902229315,170.88251291768708,17.067510426744285,205.2916579024564,171.902229315,138.5128007275436,0.630714731948097,0,0,0,0,0
14-07-2023,189.047287,189.5330562,187.9964209,188.591243,41573900,172.80042572500005,172.61249140171688,16.36038218197684,207.00983093838292,172.80042572500005,138.5910205116171,1.0198687591677498,0,0,0,0,0
14-08-2023,178.1542511,178.3825734,176.0198855,176.6750869,43675600,172.5978035,173.1402780396486,16.12231213326421,206.6294988533924,172.5978035,138.56610814660763,0.3854624176596757,0,0,0,0,0
14-09-2023,174.461319,174.8187002,172.3170315,172.7339738,60895800,171.91410904499998,173.26609146444395,15.38766266660248,205.21123933963412,171.91410904499998,138.6169787503658,0.17038743172313492,0,0,0,0,0
14-11-2023,186.3213501,186.9873497,185.1881543,186.5797929,60108400,172.479312905,174.509449429735,15.183260383273732,206.34683212364945,172.479312905,138.61179368635058,0.8611112124391216,0,0,0,0,0
14-12-2023,196.9276581,198.4286408,194.9892989,196.8381989,66831600,173.35593644,176.64451692214118,14.963548263039897,208.76657658227617,173.35593644,137.9452962977238,1.478818628164046,0,0,1,1,1
15-02-2023,153.7791748,153.9474757,151.3536388,151.5813383,65573800,171.3674965,174.46686529146106,17.15001047996562,206.48450246624867,171.3674965,136.2504905337513,-1.0341329202628933,0,0,0,0,0
15-03-2023,151.4625397,151.7199384,148.4231836,149.680508,77167900,172.28006668999998,172.27597713989334,16.307580531396646,204.18512680311315,172.28006668999998,140.37500657688682,-1.1690528830622613,0,0,0,0,0
15-05-2023,170.5876923,171.717871,169.992855,171.6682987,37266700,173.19375229999997,172.11518810752253,16.58956272915403,203.77867470822244,173.19375229999997,142.6088298917775,-0.055211140215382676,0,0,0,0,0
15-06-2023,184.4075775,184.9131937,182.1967925,182.3752497,65433200,174.96574708,173.28589185918705,16.427844062785883,203.7866959615632,174.96574708,146.1447981984368,0.7496538111425385,0,0,0,0,0
15-08-2023,176.1588898,178.1741185,175.7618062,177.5784931,43622600,175.57834015999998,173.55951071069305,15.871981722586892,203.9503629740981,175.57834015999998,147.20631734590182,0.2692533209541555,0,0,0,0,0
15-09-2023,173.7366333,175.2157976,172.5553044,175.1959389,109205100,175.17863084,173.5763795287223,14.99566769954497,203.41761779660555,175.17863084,146.93964388339447,0.1281820072757388,0,0,0,0,0
15-11-2023,186.8879547,188.3690679,186.6593316,186.7289211,53790500,175.07810212,174.8441485926535,14.9697224781489,203.13473220345588,175.07810212,147.02147203654414,0.8941100526768233,0,0,0,0,0
15-12-2023,196.3908997,197.2159328,195.8242942,196.3511299,128256700,176.250523385,176.8962201266865,14.63816930828112,205.77358373000672,176.250523385,146.7274630399933,1.4475580194647095,0,0,1,1,1
16-02-2023,152.1753693,154.7692064,151.8189629,151.977354,68167900,174.981855785,174.54185338128778,16.776295557689615,206.2989209012549,174.981855785,143.66479066874513,-1.1275379534497867,0,0,0,0,0
16-03-2023,154.2939758,154.8978861,150.1260025,150.6408149,76161100,173.511699685,172.6134840878318,15.918837560711784,205.7997736232365,173.511699685,141.2236257467635,-1.0041511023369372,0,0,0,0,0
16-05-2023,170.5876923,171.6484668,170.320014,170.5083796,42110300,172.202155315,172.42055153660974,16.021384234946655,202.6833054823421,172.202155315,141.7210051476579,-0.055211140215382676,0,0,0,0,0
16-06-2023,183.3269653,185.3791401,182.6825709,185.1213703,101235600,173.784981545,173.45925760931357,15.933531632450467,203.1025731660841,173.784981545,144.46738992391585,0.6867193602984919,0,0,0,0,0
16-08-2023,175.2852936,177.240946,175.2157956,175.8412166,46964900,174.99591981,173.63316579890275,15.374791494418291,202.39811417865457,174.99591981,147.59372544134544,0.21837540461520713,0,0,0,0,0
16-10-2023,177.4196472,177.7770285,175.2257204,175.4639796,52517000,175.68887559,173.99378307519774,14.458828394816983,202.5957664463384,175.68887559,148.7819847336616,0.34267936094941914,0,0,0,0,0
16-11-2023,188.5778198,189.8203598,187.5241331,188.4386559,54412900,175.99949952000003,175.38273895375033,14.311820123758627,203.3473470516203,175.99949952000003,148.65165198837977,0.9925271648184596,0,0,0,0,0
17-01-2023,134.3776093,135.7120843,132.5884145,133.2803662,63646600,173.26601563499997,171.477488510536,17.28879049349015,205.3665518530607,173.26601563499997,141.16547941693923,-2.164072847146295,0,0,0,1,0
17-02-2023,151.0269623,151.4724665,149.3439379,150.8289621,59144100,171.90965119499998,169.52981934762784,17.274938115383712,205.3345170431344,171.90965119499998,138.48478534686558,-1.1944207481197517,0,0,0,0,0
17-03-2023,153.4524841,155.1751175,152.7396714,154.5217033,98944600,170.85920945,167.99864456213948,16.337310764284876,205.20508470809125,170.85920945,136.51333419190877,-1.0531592645891532,0,0,0,0,0
17-04-2023,163.5803375,163.7387437,162.3923214,163.4417359,41516200,169.72215882,167.57785341336427,15.905092823978814,203.44527325773328,169.72215882,135.99904438226673,-0.46331686603209693,0,0,0,0,0
17-05-2023,171.2023468,171.4402696,168.9518977,170.2307933,57951600,168.435893255,167.92304325971054,15.330438486551754,199.78937606061584,168.435893255,137.08241044938416,-0.019413891751666995,0,0,0,0,0
17-07-2023,192.3188324,192.6459913,190.1576047,190.2468257,50520200,170.36287613500002,170.2464517492619,15.767096058940917,202.60109738291817,170.36287613500002,138.12465488708187,1.2104023411135834,0,0,0,0,0
17-08-2023,172.7339935,176.2184497,172.2177728,175.8511466,66062900,171.42644882500002,170.48336048742743,16.07666488330228,202.4821738656837,171.42644882500002,140.37072378431634,0.06978863987956735,0,0,0,0,0
17-10-2023,175.8610687,177.1218326,173.5281762,175.3647067,57549400,171.69011764500002,170.99552317433913,15.241748755923544,202.8023731241756,171.69011764500002,140.57786216582446,0.2519083313470887,0,0,0,0,0
17-11-2023,188.5579071,189.2437915,187.4445963,189.1145625,50922700,171.897634125,172.66813116725922,15.108961187643288,203.399346710676,171.897634125,140.395921539324,0.9913674566092411,0,0,0,0,0
18-01-2023,133.6559906,137.0169072,133.4780516,135.2474869,69672800,169.772489165,168.95268920847263,17.96402506709734,205.3132535256546,169.772489165,134.2317248043454,-2.2060996506594286,0,0,0,0,0
18-04-2023,164.8079529,165.7385703,163.9961326,164.4416518,49923000,169.326055145,168.55795241718954,18.97249325516181,204.88073351963044,169.326055145,133.77137677036956,-0.39182100373598855,0,0,0,0,0
18-05-2023,173.5419922,173.7303578,171.0932694,171.5096494,65496700,168.65875702,169.0326228726953,18.25462980122169,203.36069888248463,168.65875702,133.95681515751536,0.116846182323753,0,0,0,0,0
18-07-2023,192.0610657,192.6559029,190.7623534,191.6843496,48353800,168.44226532,171.22580790386718,18.31600700827728,202.49746400079775,168.44226532,134.3870666392022,1.1953901047994073,0,0,0,0,0
18-08-2023,173.2204437,173.8260061,170.7088528,171.0463754,61114200,169.49451904,171.4157732177846,18.532878857686047,202.76569909308373,169.49451904,136.22333898691625,0.09811931780452264,0,0,0,0,0
18-09-2023,176.6751099,178.0748545,174.8882034,175.1959455,67257600,170.613575745,171.91666242561462,17.555845424994185,203.26419816709503,170.613575745,137.96295332290495,0.2993177867339783,0,0,0,0,0
18-10-2023,174.5606079,176.2879534,173.8359235,174.3025051,54764400,170.81222152499998,172.16846675650848,16.504655494637458,203.50810784946813,170.81222152499998,138.11633520053184,0.17616998016781268,0,0,0,0,0
18-12-2023,194.7209167,195.4565058,193.2298688,194.9197201,55751900,171.381919095,174.31631913207912,16.818315666449067,205.30424419073776,171.381919095,137.45959399926224,1.3502988333997228,0,0,0,0,0
19-01-2023,133.7153015,134.6840338,132.2325415,132.5389762,58280400,169.30341948999998,170.4495555480716,20.08046277598842,206.9086192258519,169.30341948999998,131.69821975414806,-2.2026454060001814,0,0,0,0,0
19-04-2023,165.9563751,166.4810824,163.8872303,164.1446442,47720200,168.730255885,170.02163360063622,20.98655692770353,206.17224958034888,168.730255885,131.2882621896511,-0.3249373238237014,0,0,0,0,0
19-05-2023,173.651062,174.8704618,173.432956,174.8704618,55772400,167.983917995,170.36729344819466,20.124237625724707,204.3945279705364,167.983917995,131.57330801946364,0.12319836673058202,0,0,0,0,0
19-07-2023,193.419281,196.5223068,190.9903749,191.4365104,80507300,170.93600158,172.56272083408086,20.320452423887225,205.495921577561,170.93600158,136.376081582439,1.2744920564833542,0,0,0,0,0
19-09-2023,177.7671051,178.3230282,175.841218,176.2283798,51826900,172.27300872,173.05837647845414,20.124567465038144,205.6989947775249,172.27300872,138.84702266247515,0.3629151792456826,0,0,0,0,0
19-10-2023,174.1833649,176.5460378,173.9153251,174.7591315,59302900,173.30955276,173.16551823288705,18.962225503249705,205.60330312261496,173.30955276,141.01580239738504,0.1541994887743579,0,0,0,0,0
19-12-2023,195.7646484,195.7745833,194.7209119,194.9893048,40714100,174.918768305,175.31781634404066,19.15001071016044,208.3020388447036,174.918768305,141.53549776529647,1.4110853777012062,0,0,1,1,1
20-01-2023,136.2854156,136.4337007,132.6773722,133.7251869,80223600,173.172921745,171.6004448446082,22.28838681657755,210.56270192044371,173.172921745,135.78314156955625,-2.052962920932882,0,0,0,1,0
20-03-2023,155.8284912,156.2443112,152.6109396,153.5217675,73641400,171.348404685,170.0983540213122,22.12199458682201,208.382617067381,171.348404685,134.31419230261898,-0.9147814986893626,0,0,0,0,0
20-04-2023,164.986145,166.1939656,163.9070313,164.4317385,52456400,170.96101226000002,169.6114769716634,21.282243144906158,208.0911118236497,170.96101226000002,133.83091269635034,-0.38144316239915477,0,0,0,0,0
